record_number,reaction_formula,reaction_method,QDB_process,reactants,products,Data_type,temperature_unit,rate_coefficient_unit,reference_number,DOI,title,author,journal,volume,page,publish_year
B201840191,C2H31+ + N -> CHCN1+ + H2,Heavy Particle Impact Particle Interchange Reaction,HIR,C2H31+ + N ,CHCN1+ + H2,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840260,C3H31+ + N -> CHCCNH1+ + H,Heavy Particle Impact Particle Interchange Reaction,HIR,C3H31+ + N ,CHCCNH1+ + H,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840278,C3H51+ + N -> C2H41+ + HCN,Heavy Particle Impact Particle Interchange Reaction,HIR,C3H51+ + N ,C2H41+ + HCN,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840279,C3H51+ + N -> CH2CHCN1+ + H2,Heavy Particle Impact Particle Interchange Reaction,HIR,C3H51+ + N ,CH2CHCN1+ + H2,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201208812,"N(1s22s22p23p1,2S) + N2 -> N(1s22s22p23s1,2P) + N2",Heavy Particle Impact Quenching Excitation,HDX,"N(1s22s22p23p1,2S) + N2 ","N(1s22s22p23s1,2P) + N2",Experimental Data,K,cm^3/s,2012000526,-,"Deactivation processes of highly excited atomic nitrogen, N(2p23p 2S)","Hironobu Umemoto, Naoki Terada, Kunikazu Tanaka, Shigeki Oguro",Phys. Chem. Chem. Phys.,2,3425-3428,2000
B201208828,"CO(a3Π,v=0) + N2 -> CO(X1Σ) + N2",Heavy Particle Impact Quenching Excitation,HDX,"CO(a3Π,v=0) + N2 ",CO(X1Σ) + N2,Experimental Data,K,cm^3/s,2012000529,-,"Measurement of quenching rates of CO(a3Π,v=0) using laser pump-and-probe technique",Ingrid J. Wysong,Chem. Phys. Lett.,329,42-46,2000
B201212209,NCO(A3Σ+) + N2 -> NCO(A2Πi) + N2,Heavy Particle Impact Quenching Excitation,HDX,NCO(A3Σ+) + N2 ,NCO(A2Πi) + N2,Experimental Data,K,cm^3/s,2012000651,-,Collisional quenching of NCO (A2Σ+) by some inorganic molecules,"Changjin Hu, Yunzhen Liu, Linsen Pei, Jinghua Dai, Yang Chen, Congxiang Chen, Xingxiao Ma",Chem. Phys.,289,389-396,2003
B201869592,O(1D) + N2,Heavy Particle Impact Quenching Excitation,HDX,O(1D) + N2,,Experimental Data,K,cm^3/s,2018000432,https://doi.org/10.1063/1.1669957,Reaction and Deactivation of O(1D),"R. A. Young, Graham Black, and T. G. Slanger",JOURNAL OF CHEMICAL PHYSICS,49,4758,1968
B201869883,Ar(3P2) + N2,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P2) + N2,,Experimental Data,K,cm^3/s,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201869906,Ar(3P0) + N2,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P0) + N2,,Experimental Data,K,cm^3/s,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201840609,F1+ + N2 -> N21+ + F,Heavy Particle Impact Single Charge Transfer,HCX,F1+ + N2 ,N21+ + F,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840610,F1+ + N2 -> N21+ + F,Heavy Particle Impact Single Charge Transfer,HCX,F1+ + N2 ,N21+ + F,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840611,F1+ + N2 -> N21+ + F,Heavy Particle Impact Single Charge Transfer,HCX,F1+ + N2 ,N21+ + F,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840976,Ar1+ + N2 -> N21+ + Ar,Heavy Particle Impact Single Charge Transfer,HCX,Ar1+ + N2 ,N21+ + Ar,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201868624,Ar2+(3P) + N2 -> N1+ + N1+,Heavy Particle Impact Single Charge Transfer,HCX,Ar2+(3P) + N2 ,N1+ + N1+,Experimental Data,K, cm^3 / s ,2018000296,-,SOME REACTIONS OF Ar2+ WITH ATOMS AND MOLECULES AT 300 K,"D. SMITH, D. GRIEF and N.G. ADAMS",International Journal of Mass Spectrometry and Ion Physics,30,271,1979
B201868631,Ar2+(1SO) + N2 -> N1+ + N1+,Heavy Particle Impact Single Charge Transfer,HCX,Ar2+(1SO) + N2 ,N1+ + N1+,Experimental Data,K, cm^3 / s ,2018000296,-,SOME REACTIONS OF Ar2+ WITH ATOMS AND MOLECULES AT 300 K,"D. SMITH, D. GRIEF and N.G. ADAMS",International Journal of Mass Spectrometry and Ion Physics,30,271,1979
B201868658,Kr2+ + N2 -> Kr1+ + N21+,Heavy Particle Impact Single Charge Transfer,HCX,Kr2+ + N2 ,Kr1+ + N21+,Experimental Data,K, cm^3 / s ,2018000314,-,CHARGE TRANSFER REACTIONS OF Kr2+ AND Ne2+ IONS WITIH SEVERAL MOLECULAR GASES AT 300 K,N.G. Adams and D. SMITH,International Journal of Mass Spectrometry and Ion Physics,35,335,1980
B201868670,Ne2+ + N2 -> Ne1+ + N21+,Heavy Particle Impact Single Charge Transfer,HCX,Ne2+ + N2 ,Ne1+ + N21+,Experimental Data,K, cm^3 / s ,2018000314,-,CHARGE TRANSFER REACTIONS OF Kr2+ AND Ne2+ IONS WITIH SEVERAL MOLECULAR GASES AT 300 K,N.G. Adams and D. SMITH,International Journal of Mass Spectrometry and Ion Physics,35,335,1980
B201868706,Ne2+ + N2 -> N21+,Heavy Particle Impact Single Charge Transfer,HCX,Ne2+ + N2 ,N21+,Experimental Data,K, cm^3 / s ,2018000316,-,Reactions of Ne2+ with various atomic and molecular neutral species,"A.A. Viggiano, F.C. Fehsenfeld, H. Villinger, E. Alge, W. Lindinger",International Journal of Mass Spectrometry and Ion Physics,39,1,1981
B201870965,Ne1+ + N2 -> N21+ + Ne,Heavy Particle Impact Single Charge Transfer,HCX,Ne1+ + N2 ,N21+ + Ne,Experimental Data,K, cm^3 / s ,2018000374,-,Measurements of thermal energy neon ion—neutral reaction rate coefficients and product ion distributions,"A.B. Rakshit, N.D. Twiddy",Chemical Physics Letters,60,400,1979
B201868671,Ne2+ + N2 -> Ne + 2N1+,Heavy Particle Impact Double Charge Transfer,HCX,Ne2+ + N2 ,Ne + 2N1+,Experimental Data,K, cm^3 / s ,2018000314,-,CHARGE TRANSFER REACTIONS OF Kr2+ AND Ne2+ IONS WITIH SEVERAL MOLECULAR GASES AT 300 K,N.G. Adams and D. SMITH,International Journal of Mass Spectrometry and Ion Physics,35,335,1980
B201207854,He+ + N2,Heavy Particle Impact Dissociative Charge Transfer,HDC,He+ + N2,,Experimental Data,K, cm^3 / s ,2012000482,-,Measurement of charge-transfer-rate coefficients of ground-state He+ with N2 and CH4 at electron-volt energies,"Z. Fang, D. Chen, Victor H. S. Kwong",Phys. Rev. A,62,042709,2000
B201208494,Na+ + N2 -> NaN2 + hv,Heavy Particle Impact Associative Reaction,HAS,Na+ + N2 ,NaN2 + hv,Theoretical Data,K, cm^3 / molecular*s ,2012000510,-,"Radiative Association Reactions of Na+, Mg+, and Al+ with Abundant Interstellar Molecules. Variational Transition State Theory Calculations","Simon Petrie, Robert C. Dunbar",J. Phys. Chem. A,104,4480-4488,2000
B201208495,Mg+ + N2 -> MgN2 + hv,Heavy Particle Impact Associative Reaction,HAS,Mg+ + N2 ,MgN2 + hv,Theoretical Data,K, cm^3 / molecular*s ,2012000510,-,"Radiative Association Reactions of Na+, Mg+, and Al+ with Abundant Interstellar Molecules. Variational Transition State Theory Calculations","Simon Petrie, Robert C. Dunbar",J. Phys. Chem. A,104,4480-4488,2000
B201208496,Al+ + N2 -> AlN2 + hv,Heavy Particle Impact Associative Reaction,HAS,Al+ + N2 ,AlN2 + hv,Theoretical Data,K, cm^3 / molecular*s ,2012000510,-,"Radiative Association Reactions of Na+, Mg+, and Al+ with Abundant Interstellar Molecules. Variational Transition State Theory Calculations","Simon Petrie, Robert C. Dunbar",J. Phys. Chem. A,104,4480-4488,2000
B201219250,F+ + N2 -> N2+ + F,Heavy Particle Impact Reaction Reaction,HIR,F+ + N2 ,N2+ + F,Experimental Data,K, cm^3 / molecular*s ,2012001107,-,The reactions of F+ ions at thermal energies,"Christopher A Mayhew, David Smith",J. Phys. 8,23,3139-3146,1990
B201839988,H31+ + N2 -> N2H1+ + H2,Heavy Particle Impact Particle Interchange Reaction,HIR,H31+ + N2 ,N2H1+ + H2,Experimental Data,K, cm^3 / molecular*s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840515,O1+ + N2 -> NO1+ + N,Heavy Particle Impact Particle Interchange Reaction,HIR,O1+ + N2 ,NO1+ + N,Experimental Data,K, cm^3 / molecular*s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840521,OH1+ + N2 -> N2H1+ + O,Heavy Particle Impact Particle Interchange Reaction,HIR,OH1+ + N2 ,N2H1+ + O,Experimental Data,K, cm^3 / molecular*s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201868775,H31+ + N2 -> N2H1+,Heavy Particle Impact Particle Interchange Reaction,HIR,H31+ + N2 ,N2H1+,Experimental Data,K, cm^3 / molecular*s ,2018000319,-,A drift-chamber mass-spectrometric study of the interaction of H3+ ions with neutral molecules at 300 K,A.B. Rakshit,International Journal of Mass Spectrometry and Ion Physics,41,185,1982
B201868798,ArH31+ + N2 -> N2H1+,Heavy Particle Impact Particle Interchange Reaction,HIR,ArH31+ + N2 ,N2H1+,Experimental Data,K, cm^3 / molecular*s ,2018000319,-,A drift-chamber mass-spectrometric study of the interaction of H3+ ions with neutral molecules at 300 K,A.B. Rakshit,International Journal of Mass Spectrometry and Ion Physics,41,185,1982
B201839998,He1+ + N2,Heavy Particle Impact State Selectivity Reaction,,He1+ + N2,,Experimental Data,K, cm^3 / molecular*s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840975,Ar1+ + N2,Heavy Particle Impact State Selectivity Reaction,,Ar1+ + N2,,Experimental Data,K, cm^3 / molecular*s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201868440,He1+ + N2,Heavy Particle Impact State Selectivity Reaction,,He1+ + N2,,Experimental Data,K, cm^3 / molecular*s ,2018000288,-,Some ion-molecule reaction rate coefficient measurements at 300 and 100 K in a temperature-variable flowing-afterglow apparatus,"A B Rakshit, H M P Stock. D P Wareing and N D Twiddy",J. Phys. B: At. Mol. Opt. Phys.,11,4237,1978
B201869291,He + N2H1+(j=1) -> He + N2H1+(j'=2),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=1) ,He + N2H1+(j'=2),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869292,He + N2H1+(j=1) -> He + N2H1+(j'=3),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=1) ,He + N2H1+(j'=3),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869293,He + N2H1+(j=1) -> He + N2H1+(j'=4),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=1) ,He + N2H1+(j'=4),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869294,He + N2H1+(j=1) -> He + N2H1+(j'=5),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=1) ,He + N2H1+(j'=5),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869295,He + N2H1+(j=1) -> He + N2H1+(j'=6),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=1) ,He + N2H1+(j'=6),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869296,He + N2H1+(j=2) -> He + N2H1+(j'=3),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=2) ,He + N2H1+(j'=3),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869297,He + N2H1+(j=2) -> He + N2H1+(j'=4),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=2) ,He + N2H1+(j'=4),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869298,He + N2H1+(j=2) -> He + N2H1+(j'=5),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=2) ,He + N2H1+(j'=5),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869299,He + N2H1+(j=2) -> He + N2H1+(j'=6),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=2) ,He + N2H1+(j'=6),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869300,He + N2H1+(j=3) -> He + N2H1+(j'=4),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=3) ,He + N2H1+(j'=4),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869301,He + N2H1+(j=3) -> He + N2H1+(j'=5),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=3) ,He + N2H1+(j'=5),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869302,He + N2H1+(j=3) -> He + N2H1+(j'=6),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=3) ,He + N2H1+(j'=6),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201869303,He + N2H1+(j=4) -> He + N2H1+(j'=5),Heavy Particle Impact Rotational Excitation,HEX,He + N2H1+(j=4) ,He + N2H1+(j'=5),Theoretical Data,K, cm^3 / s ,2018000409,https://doi.org/10.1063/1.434820,On the factorization and fitting of molecular scattering information,"Rudolf Goldflam and Donald J. Kouri, Sheldon Green",JOURNAL OF CHEMICAL PHYSICS,67,5661,1977
B201208815,"N(1s22s22p23p1,2S) + N2O -> N(1s22s22p23s1,2P) + N2O",Heavy Particle Impact Quenching Excitation,HDX,"N(1s22s22p23p1,2S) + N2O ","N(1s22s22p23s1,2P) + N2O",Experimental Data,K,cm^3/s,2012000526,-,"Deactivation processes of highly excited atomic nitrogen, N(2p23p 2S)","Hironobu Umemoto, Naoki Terada, Kunikazu Tanaka, Shigeki Oguro",Phys. Chem. Chem. Phys.,2,3425-3428,2000
B201212213,NCO(A3Σ+) + N2O -> NCO(A2Πi) + N2O,Heavy Particle Impact Quenching Excitation,HDX,NCO(A3Σ+) + N2O ,NCO(A2Πi) + N2O,Experimental Data,K,cm^3/s,2012000651,-,Collisional quenching of NCO (A2Σ+) by some inorganic molecules,"Changjin Hu, Yunzhen Liu, Linsen Pei, Jinghua Dai, Yang Chen, Congxiang Chen, Xingxiao Ma",Chem. Phys.,289,389-396,2003
B201869595,O(1D) + N2O,Heavy Particle Impact Quenching Excitation,HDX,O(1D) + N2O,,Experimental Data,K,cm^3/s,2018000432,https://doi.org/10.1063/1.1669957,Reaction and Deactivation of O(1D),"R. A. Young, Graham Black, and T. G. Slanger",JOURNAL OF CHEMICAL PHYSICS,49,4758,1968
B201869887,Ar(3P2) + N2O,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P2) + N2O,,Experimental Data,K,cm^3/s,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201869910,Ar(3P0) + N2O,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P0) + N2O,,Experimental Data,K,cm^3/s,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201840504,N21+ + N2O -> N2O1+ + N2,Heavy Particle Impact Single Charge Transfer,HCX,N21+ + N2O ,N2O1+ + N2,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840663,Ne1+ + N2O -> N2O1+ + Ne,Heavy Particle Impact Single Charge Transfer,HCX,Ne1+ + N2O ,N2O1+ + Ne,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840994,Ar1+ + N2O -> N2O1+ + Ar,Heavy Particle Impact Single Charge Transfer,HCX,Ar1+ + N2O ,N2O1+ + Ar,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201841139,HCN1+ + N2O -> N2O1+ + HCN,Heavy Particle Impact Single Charge Transfer,HCX,HCN1+ + N2O ,N2O1+ + HCN,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201868479,Kr1+(3P3/2) + N2O -> N2O1+,Heavy Particle Impact Single Charge Transfer,HCX,Kr1+(3P3/2) + N2O ,N2O1+,Experimental Data,K, cm^3 / s ,2018000290,-,Reactions of the 2P3/2 and 2P1/2 doublet ground states of Kr+ and Xe+ at 300K,"N G Adams, D Smith and E Alge",J. Phys. B: At. Mol. Opt. Phys.,13,3235,1980
B201868494,Kr1+(3P1/2) + N2O -> N2O1+,Heavy Particle Impact Single Charge Transfer,HCX,Kr1+(3P1/2) + N2O ,N2O1+,Experimental Data,K, cm^3 / s ,2018000290,-,Reactions of the 2P3/2 and 2P1/2 doublet ground states of Kr+ and Xe+ at 300K,"N G Adams, D Smith and E Alge",J. Phys. B: At. Mol. Opt. Phys.,13,3235,1980
B201868505,Xe1+(3P1/2) + N2O -> N2O1+,Heavy Particle Impact Single Charge Transfer,HCX,Xe1+(3P1/2) + N2O ,N2O1+,Experimental Data,K, cm^3 / s ,2018000290,-,Reactions of the 2P3/2 and 2P1/2 doublet ground states of Kr+ and Xe+ at 300K,"N G Adams, D Smith and E Alge",J. Phys. B: At. Mol. Opt. Phys.,13,3235,1980
B201868817,Ar21+ + N2O -> N2O1+,Heavy Particle Impact Single Charge Transfer,HCX,Ar21+ + N2O ,N2O1+,Experimental Data,K, cm^3 / s ,2018000320,-,Reactions of Ar2+ ions with neutral molecules,A.B. Raksit,International Journal of Mass Spectrometry and Ion Physics,66,109,1985
B201870974,Ne1+ + N2O -> N2O1+ + Ne,Heavy Particle Impact Single Charge Transfer,HCX,Ne1+ + N2O ,N2O1+ + Ne,Experimental Data,K, cm^3 / s ,2018000374,-,Measurements of thermal energy neon ion—neutral reaction rate coefficients and product ion distributions,"A.B. Rakshit, N.D. Twiddy",Chemical Physics Letters,60,400,1979
B201840008,He1+ + N2O -> N21+ + O + He,Heavy Particle Impact Dissociative Charge Transfer,HDC,He1+ + N2O ,N21+ + O + He,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840664,Ne1+ + N2O -> NO1+ + N + Ne,Heavy Particle Impact Dissociative Charge Transfer,HDC,Ne1+ + N2O ,NO1+ + N + Ne,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
B201840665,Ne1+ + N2O -> N21+ + O + Ne,Heavy Particle Impact Dissociative Charge Transfer,HDC,Ne1+ + N2O ,N21+ + O + Ne,Experimental Data,K, cm^3 / s ,2018000170,-,"A SURVEY OF BIMOLECULAR ION-MOLECULE REACTIONS FOR USE IN MODELING THE CHEMISTRY OF PLANETARY ATMOSPHERES, COMETARY COMAE, AND INTERSTELLAR CLOUDS: 1993 SUPPLEMENT",V. G. ANICICH,THE ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,84,215-315,1993
